index,Date,Year,Type,Country,Area,Location,Activity,Gender,Age,Fatal,Time,href formula,ISO_code
125,2020-08-30 00:00:00,2020,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",Surfing and Other Board Sports,M,12,N,11:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.30-Modzelewski.pdf,US
126,2020-08-28 00:00:00,2020,Unprovoked,USA,California,"Shelter Cove, Humboldt County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.28-Alexander.pdf,US
127,2020-08-23 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Other,M,23,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.23-NSB.pdf,US
128,2020-08-22 00:00:00,2020,Unprovoked,USA,Florida,"St. Augustine Beach, Anastasia Island, St. Johns County",Surfing and Other Board Sports,M,14,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.22-McGinn.pdf,US
129,2020-08-20 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,F,50,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.20-Jones.pdf,US
130,2020-08-19 00:00:00,2020,,USA,South Carolina,"Myrtle Beach, Horry County",Wading,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.19-Stowers.pdf,US
131,2020-08-14 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,"Shelly Beach, Port Macquarie",Surfing and Other Board Sports,F,35,N,09:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.14-Doyle.pdf,AU
132,2020-08-10 00:00:00,2020,Provoked,USA,Florida,"Off Gasparilla Island, Charlotte County",Fishing,M,55,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.10-Provoked.pdf,US
133,2020-08-02 00:00:00,2020,Unprovoked,USA,Virgin Islands,"Candle Reef, St. Croix",Snorkeling,F,0,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.08.02-Klein.pdf,US
134,2020-07-31 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,F,22,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.31.c-Tossi..pdf,US
135,2020-07-31 00:00:00,2020,Unprovoked,USA,Alabama,"Orange Beach, Baldwin County",Swimming,M,14,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.31.b-Chilton.pdf,US
136,2020-07-31 00:00:00,2020,Unprovoked,AUSTRALIA,Western Australia,Bunker Bay Beach,Surfing and Other Board Sports,M,28,N,14:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.31.a-Mummert.pdf,AU
137,2020-07-29 00:00:00,2020,Unprovoked,USA,Florida,Florida Keys,Diving,M,38,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.29.b-Stuller.pdf,US
138,2020-07-29 00:00:00,2020,Watercraft,AUSTRALIA,Tasmania,Tenth Island,Other,,0,,09:08:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.29-Tasmania.pdf,AU
139,2020-07-27 00:00:00,2020,Unprovoked,FRENCH POLYNESIA,Tuamotu Islands,Tikehau,Swimming,M,4,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.27.b-Tikehau.pdf,PF
140,2020-07-27 00:00:00,2020,Unprovoked,USA,Maine,"Bailey Island, Cumberland County",Swimming,F,63,Y,15:59:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.27.a-Holowach.pdf,US
141,2020-07-23 00:00:00,2020,Unprovoked,USA,Bahamas,Spanish Cay,Fishing,M,23,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.23.b-Davis.pdf,US
142,2020-07-23 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Other,M,11,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.23.a-Dicks.pdf,US
143,2020-07-22 00:00:00,2020,Unprovoked,USA,North Carolina,"Neuse River, Craven County",Other,M,0,N,17:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.22-NeuseRiver.pdf,US
144,2020-07-19 00:00:00,2020,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Wading,F,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.19-Orona.pdf,US
146,2020-07-14 00:00:00,2020,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Wading,F,14,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.14-Montealegre.pdf,US
147,2020-07-13 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,Fitzroy Island,Snorkeling,F,29,N,11:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.13-Craney.pdf,AU
148,2020-07-11 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,Wilsons Headland,Surfing and Other Board Sports,M,15,Y,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.11-Hart-Deville.pdf,AU
149,2020-07-10 00:00:00,2020,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing and Other Board Sports,F,15,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.10-Wagner.pdf,US
150,2020-07-04 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,Fraser Island,Fishing,M,36,Y,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.07.04-Tratt.pdf,AU
151,2020-06-22 00:00:00,2020,Unprovoked,USA,Florida,"Homestead, Miami-Dade County",Other,M,7,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.22-Jacob.pdf,US
152,2020-06-20 00:00:00,2020,Unprovoked,USA,North Carolina,"Salvo, Dare County",Surfing and Other Board Sports,M,16,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.20.b-Arthur.pdf,US
153,2020-06-20 00:00:00,2020,Unprovoked,BAHAMAS,Exumas,"Pig Beach, Pig Island",Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.20.a-Bahamas.pdf,BS
154,2020-06-16 00:00:00,2020,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Umhlanga Rocks,Other,F,0,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.16-Armstrong.pdf,ZA
155,2020-06-10 00:00:00,2020,Unprovoked,NEW CALEDONIA,South Province,"Plateau de Ricaudy, Nouméa",Surfing and Other Board Sports,M,30,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.10-Boucher.pdf,NC
156,2020-06-07 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,Salt Beach near Kingscliff,Surfing and Other Board Sports,M,60,Y,10:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.07-Pedritti.pdf,AU
157,2020-06-06 00:00:00,2020,Unprovoked,AUSTRALIA,Western Australia,"Tantabitti Beach, Nigaloo",Other,F,0,,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.06-WA.pdf,AU
158,2020-06-04 00:00:00,2020,,USA,Delaware,"Herring Point, Sussex County",Surfing and Other Board Sports,M,12,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.04-Baker.pdf,US
159,2020-06-01 00:00:00,2020,Unprovoked,USA,Hawaii,"Davidsons Beach, Kauai",Surfing and Other Board Sports,M,0,N,08:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.06.01-Moore.pdf,US
160,2020-05-31 00:00:00,2020,Unprovoked,BAHAMAS,Abaco Islands,NoName Cay,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.31-Abaco.pdf,BS
161,2020-05-30 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,Lucinda,Fishing,M,18,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.30-Pye.pdf,AU
162,2020-05-28 00:00:00,2020,Unprovoked,THAILAND,"Muang district of Satun province, ",Chebilang pier ,Other,M,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.28-Harafat.pdf,TH
163,2020-05-26 00:00:00,2020,Unprovoked,SPAIN,Canary Islands,"Famara Beach, Lanzarote",Other,M,9,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.26-Lanzarote.pdf,ES
164,2020-05-26 00:00:00,2020,Unprovoked,FRENCH POLYNESIA,Tahiti,Vallée Blanche,Snorkeling,,0,N,,,PF
165,2020-05-09 00:00:00,2020,Unprovoked,USA,California,"Sand Dollar Beach, Santa Cruz County",Surfing and Other Board Sports,M,26,Y,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.09-Kelly.pdf,US
166,2020-05-08 00:00:00,2020,Unprovoked,AUSTRALIA,Victoria,"Southside Beach, near Geelong",Surfing and Other Board Sports,M,0,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.08-Nacass.pdf,AU
167,2020-05-01 00:00:00,2020,Unprovoked,USA,California,"Summerland, Santa Barbara County",Swimming,F,57,N,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.05.01-Boyd.pdf,US
168,2020-04-29 00:00:00,2020,,USA,California,"Moonlight Beach, San Diego County",Surfing and Other Board Sports,M,16,N,17:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.04.29-Encinitas.pdf,US
169,2020-04-21 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,Killick Creek near Crescent Head,Swimming,F,0,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.04.21-CrescentHead.pdf,AU
170,2020-04-07 00:00:00,2020,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing and Other Board Sports,F,0,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.04.07-Orosz-Davis.pdf,US
171,2020-04-06 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,North West Island,Swimming,M,23,Y,17:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.04.06.b-Robba.pdf,AU
172,2020-04-06 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,Wamberal Beach,Surfing and Other Board Sports,M,38,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.04.06.a-Edwards.pdf,AU
173,2020-03-27 00:00:00,2020,Unprovoked,USA,California,"Pleasure Point, Santa Cruz County",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.27-Vera.pdf,US
174,2020-03-22 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,0,N,12:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.22.b-Landsam.pdf,US
175,2020-03-22 00:00:00,2020,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,0,N,10:50:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.22.a-Page.pdf,US
176,2020-03-21 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,Cairns,Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.21-Cairns.pdf,AU
177,2020-03-14 00:00:00,2020,Provoked,NEW ZEALAND,North Island,"Stanmore Bay, Auckland",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.14.R-Dickinson.pdf,NZ
178,2020-03-02 00:00:00,2020,Unprovoked,FIJI,Vanua Levu,"Tawake, Cakaudrove",Fishing,M,26,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.03.02-Naceva.pdf,FJ
179,2020-02-22 00:00:00,2020,Unprovoked,NEW ZEALAND,North Island,Pauanui Beach,Surfing and Other Board Sports,M,60,N,11:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.02.22-Minogue.pdf,NZ
180,2020-02-05 00:00:00,2020,Unprovoked,USA,Maui,Wailea,Surfing and Other Board Sports,M,0,N,09:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.02.05.Maui.pdf,US
181,2020-02-01 00:00:00,2020,Unprovoked,FRENCH POLYNESIA,Marquesas,Ua Huka,Kayaking or Canoeing,M,0,N,06:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.01-Kevin.pdf,PF
182,2020-01-30 00:00:00,2020,Provoked,BAHAMAS,Exumas,,Other,F,24,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.30.R-Avila.pdf,BS
183,2020-01-17 00:00:00,2020,Unprovoked,AUSTRALIA,New South Wales,Windang Beach,Surfing and Other Board Sports,M,59,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.17-Schroeter.pdf,AU
184,2020-01-16 00:00:00,2020,Unprovoked,NEW ZEALAND,Southland,Oreti Beach,Surfing and Other Board Sports,F,13,N,20:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.16-King.pdf,NZ
185,2020-01-13 00:00:00,2020,Unprovoked,USA,North Carolina,"Rodanthe, Dare County",Surfing and Other Board Sports,M,26,N,14:33:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.13-Horne.pdf,US
186,2020-01-12 00:00:00,2020,Unprovoked,THAILAND,Phang Nga Province,Nang Thong Beach,Swimming,M,75,N,07:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.12-Malten.pdf,TH
187,2020-01-07 00:00:00,2020,Unprovoked,AUSTRALIA,Queensland,North West Island,Swimming,F,7,N,17:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.07-Holmes.pdf,AU
188,2020-01-05 00:00:00,2020,Unprovoked,AUSTRALIA,Western Australia,Cull Island / Esperance,Diving,M,57,Y,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.05-Johnson.pdf,AU
189,2020-01-03 00:00:00,2020,Unprovoked,NEW CALEDONIA,,Calana,Other,M,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2020.01.03-Canala.pdf,NC
190,2019-12-30 00:00:00,2019,Unprovoked,AUSTRALIA,Queensland,North West Island,Swimming,M,0,N,12:58:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.30-Queensland.pdf,AU
191,2019-12-28 00:00:00,2019,Unprovoked,SEYCHELLES,Praslin,Amitié Beach,Swimming,F,45,N,19:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.28-Seychelles.pdf,SC
192,2019-12-26 00:00:00,2019,Unprovoked,PAPUA NEW GUINEA,Central Province,Ragelapara reef ,Fishing,M,33,Y,16:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.26.b-Gerea.pdf,PG
193,2019-12-26 00:00:00,2019,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon Beach, East London",Other,M,0,N,07:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.26.a-Swinney.pdf,ZA
194,2019-12-24 00:00:00,2019,Unprovoked,NEW ZEALAND,Southland,Oreti Beach,Surfing and Other Board Sports,F,17,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.24-Stopforth.pdf,NZ
195,2019-12-21 00:00:00,2019,Unprovoked,USA,California,"Santa Rosa Island, Ventura County",Surfing and Other Board Sports,M,37,N,16:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.21-Coons.pdf,US
196,2019-12-20 00:00:00,2019,Provoked,AUSTRALIA,New South Wales,Shellharbour,Fishing,,0,,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.20-Shellharbour.pdf,AU
197,2019-12-06 00:00:00,2019,Unprovoked,AUSTRALIA,Western Australia,Exmouth,Diving,M,57,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.06-Ohalloran.pdf,AU
198,2019-12-03 00:00:00,2019,Unprovoked,USA,Hawaii,"Cove Park, Kihei, Maui",Surfing and Other Board Sports,M,57,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.12.03-Oberto.pdf,US
199,2019-11-30 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,9,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.30.b-Moore.pdf,US
200,2019-11-30 00:00:00,2019,Unprovoked,AUSTRALIA,Queensland,Bargara,Snorkeling,M,30,N,18:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.30.a-Bargara.pdf,AU
201,2019-11-23 00:00:00,2019,Provoked,MEXICO,Guerrero,Off Barra Vieja,Fishing,M,0,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.23.R-Acapulco.pdf,MX
202,2019-11-22 00:00:00,2019,Unprovoked,ISRAEL,,Haifa,Snorkeling,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.22-Shaul,IL
203,2019-11-14 00:00:00,2019,Provoked,FRENCH POLYNESIA,Moorea,Afareitu Lagoonarium.,Other,M,9,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.14-Tiago.pdf,PF
204,2019-11-12 00:00:00,2019,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing and Other Board Sports,M,30,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.12-Miller.pdf,US
205,2019-11-11 00:00:00,2019,Unprovoked,MEXICO,Baja ,Magdalena Bay,Snorkeling,M,23,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.11-Nymann.pdf,MX
206,2019-11-09 00:00:00,2019,Watercraft,SOUTH AFRICA,Eastern Cape Province,East London,Fishing,M,0,N,06:50:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.09-Beamish.pdf,ZA
207,2019-11-06 00:00:00,2019,Unprovoked,USA,California,"San Onofre, San Diego County ",Surfing and Other Board Sports,F,0,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.11.06-Doty.pdf,US
208,2019-10-29 00:00:00,2019,Unprovoked,AUSTRALIA,Queensland,"Off Airlie Beach, Whitsundays",Snorkeling,M,0,N,10:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.29-Maggs-and-Raddon.pdf,AU
209,2019-10-27 00:00:00,2019,Provoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,32,N,12:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.27-Michelena.pdf,US
210,2019-10-21 00:00:00,2019,Unprovoked,FRENCH POLYNESIA,Moorea,Opunohu Bay,Snorkeling,F,35,,11:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.21-Moorea.pdf,PF
211,2019-10-17 00:00:00,2019,Unprovoked,AUSTRALIA,Queensland,"Woorim Beach, Bribie Island,",Surfing and Other Board Sports,M,17,N,17:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.17-Brown.pdf,AU
212,2019-10-08 00:00:00,2019,Unprovoked,USA,Florida,"Fort Pierce, St. Lucie County",Surfing and Other Board Sports,M,20,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.08-Kendrick.pdf,US
213,2019-10-05 00:00:00,2019,Unprovoked,AUSTRALIA,New South Wales,Lighthouse Beach,Surfing and Other Board Sports,M,29,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.05.b-Bruton.pdf,AU
214,2019-10-05 00:00:00,2019,Watercraft,USA,California,"Ship Rock near Catalina, Los Angeles County",Kayaking or Canoeing,M,51,N,16:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.05.a-McDaniel.pdf,US
215,2019-10-04 00:00:00,2019,Unprovoked,USA,Guam,Talofofo Bay ,Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.10.04.R-Williams.pdf,US
216,2019-09-28 00:00:00,2019,Provoked,AUSTRALIA,Northern Territory ,"Nightcliff Jetty, Darwin",Fishing,M,45,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.28-Hall.pdf,AU
217,2019-09-26 00:00:00,2019,Unprovoked,USA,Hawaii,"Kihei, South Maui",Surfing and Other Board Sports,F,0,N,09:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.26-Kihei.pdf,US
218,2019-09-24 00:00:00,2019,Unprovoked,USA,Florida,"Huguenot Park, Jacksonville, Duval County",Swimming,M,0,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.24.b-Jacksonville.pdf,US
219,2019-09-24 00:00:00,2019,Unprovoked,USA,Florida,"Satellite Beach, Brevard County",Surfing and Other Board Sports,M,13,N,16:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.24.a-Ladd.pdf,US
220,2019-09-18 00:00:00,2019,Unprovoked,USA,Hawaii,"Haleiwa, Oahu",Snorkeling,,0,N,10:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.18-Haleiwa.pdf,US
221,2019-09-15 00:00:00,2019,Unprovoked,USA,South Carolina,"Isle of Palms,  Charleston County",Other,F,22,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.15-Hedrick.pdf,US
222,2019-09-07 00:00:00,2019,Unprovoked,AUSTRALIA,Western Australia,"Burns Beach, Perth",Fishing,M,0,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.09.07-Petrovich.pdf,AU
223,2019-08-31 00:00:00,2019,Unprovoked,USA,Cayman Islands,Grand Cayman,Fishing,M,70,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.31.b-Egleston.pdf,US
224,2019-08-31 00:00:00,2019,Unprovoked,USA,Florida,"Jacksonville Beach, Duval County",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.31.a-Jacksonville.pdf,US
225,2019-08-27 00:00:00,2019,Provoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,40,N,11:55:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.27-Walsh.pdf,US
226,2019-08-21 00:00:00,2019,Unprovoked,USA,Florida,"Fort Lauderdale, Broward County",Wading,M,11,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.21-Mariani.pdf,US
227,2019-08-20 00:00:00,2019,Unprovoked,USA,Hawaii,"Napoopoo Park in Kealakekua Bay, The Big Island",Swimming,F,26,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.20-Hawaii.pdf,US
228,2019-08-16 00:00:00,2019,Unprovoked,FIJI,,reef 40km east Vanua Levu,Fishing,M,32,N,12:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.16.b-Leeson.pdf,FJ
229,2019-08-16 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Wading,M,9,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.16.a-Crum.pdf,US
230,2019-08-11 00:00:00,2019,Unprovoked,USA,Hawaii,"Makaha Beach, Oahu",Surfing and Other Board Sports,M,16,N,19:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.11-Keliikipi.pdf,US
231,2019-08-04 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Other,M,51,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.04-Bourbeau.pdf,US
232,2019-08-03 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,F,21,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.03.c-Petrovich.pdf,US
233,2019-08-03 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,20,N,15:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.03.b-Comfort.pdf,US
234,2019-08-03 00:00:00,2019,Unprovoked,USA,Florida,Off Key Biscayne,Diving,M,37,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.08.03.a-Avila.pdf,US
235,2019-07-29 00:00:00,2019,Unprovoked,USA,Hawaii,Molokai Channel/,Swimming,M,49,N,22:20:00,,US
236,2019-07-30 00:00:00,2019,Provoked,USA,North Carolina,"Off Cape Hatteras, Dare County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.07.30.a-Caton.pdf,US
237,2019-07-29 00:00:00,2019,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,18,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2019.07.29-Zipperer.pdf,US
